@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute bow_accel numeric
@attribute bow_accel2 {0,1,2,3,4,5}
@attribute volume numeric
@attribute volume2 {0,1,2,3,4,5}
@attribute notes numeric
@attribute notes2 {0,1,2,3,4,5}

@data
18527,'2024/04/24 13:53:54:814',23,0,0,0,0,0,0,-24,69,10465.136719,?,?,?,?,0.93,1
18528,'2024/04/24 13:53:54:816',23,0,0,0,0,0,0,-24,69,10465.136719,?,?,?,?,0.93,1
18529,'2024/04/24 13:53:54:825',23,0,0,0,0,0,0,-29,69,10465.136719,?,?,?,?,0.93,1
18530,'2024/04/24 13:53:54:837',23,0,0,0,0,0,0,-29,69,10465.136719,?,?,?,?,0.93,1
18531,'2024/04/24 13:53:54:840',23,0,0,0,0,0,0,-29,69,10465.136719,?,?,?,?,0.93,1
18532,'2024/04/24 13:53:54:845',23,0,0,0,0,0,0,-25,69,10465.136719,?,?,?,?,0.93,1
18533,'2024/04/24 13:53:54:861',23,0,0,0,0,0,0,-25,69,10465.136719,?,?,?,?,0.93,1
18534,'2024/04/24 13:53:54:863',23,0,0,0,0,0,0,-25,69,10465.136719,?,?,?,?,0.93,1
18535,'2024/04/24 13:53:54:884',23,0,0,0,0,0,0,-25,69,10465.136719,?,?,?,?,0.93,1
18536,'2024/04/24 13:53:54:886',23,0,0,0,0,0,0,-25,69,10465.136719,?,?,?,?,0.93,1
18537,'2024/04/24 13:53:54:907',23,0,0,0,0,0,0,-25,69,10465.136719,?,?,?,?,0.93,1
18538,'2024/04/24 13:53:54:910',23,0,0,0,0,0,0,-25,69,10465.136719,?,?,?,?,0.93,1
18539,'2024/04/24 13:53:54:925',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18540,'2024/04/24 13:53:54:930',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18541,'2024/04/24 13:53:54:932',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18542,'2024/04/24 13:53:54:945',23,0,0,0,0,0,0,-24,69,10465.136719,?,?,?,?,0.93,1
18543,'2024/04/24 13:53:54:953',23,0,0,0,0,0,0,-24,69,10465.136719,?,?,?,?,0.93,1
18544,'2024/04/24 13:53:54:956',23,0,0,0,0,0,0,-24,69,10465.136719,?,?,?,?,0.93,1
18545,'2024/04/24 13:53:54:965',23,0,0,0,0,0,0,-26,69,10465.136719,?,?,?,?,0.93,1
18546,'2024/04/24 13:53:54:977',23,0,0,0,0,0,0,-26,69,10465.136719,?,?,?,?,0.93,1
18547,'2024/04/24 13:53:54:979',23,0,0,0,0,0,0,-26,69,10465.136719,?,?,?,?,0.93,1
18548,'2024/04/24 13:53:54:985',23,0,0,0,0,0,0,-24,69,10465.136719,?,?,?,?,0.93,1
18549,'2024/04/24 13:53:55:000',23,0,0,0,0,0,0,-24,69,10465.136719,?,?,?,?,0.93,1
18550,'2024/04/24 13:53:55:002',23,0,0,0,0,0,0,-24,69,10465.136719,?,?,?,?,0.93,1
18551,'2024/04/24 13:53:55:005',23,0,0,0,0,0,0,-29,69,10465.136719,?,?,?,?,0.93,1
18552,'2024/04/24 13:53:55:023',23,0,0,0,0,0,0,-29,69,10465.136719,?,?,?,?,0.93,1
18553,'2024/04/24 13:53:55:025',23,0,0,0,0,0,0,-29,69,10465.136719,?,?,?,?,0.93,1
18554,'2024/04/24 13:53:55:046',23,0,0,0,0,0,0,-29,69,10465.136719,?,?,?,?,0.93,1
18555,'2024/04/24 13:53:55:048',23,0,0,0,0,0,0,-29,69,10465.136719,?,?,?,?,0.93,1
18556,'2024/04/24 13:53:55:065',23,0,0,0,0,0,0,-32,69,10465.136719,?,?,?,?,0.93,1
18557,'2024/04/24 13:53:55:069',23,0,0,0,0,0,0,-32,69,10465.136719,?,?,?,?,0.93,1
18558,'2024/04/24 13:53:55:071',23,0,0,0,0,0,0,-32,69,10465.136719,?,?,?,?,0.93,1
18559,'2024/04/24 13:53:55:085',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18560,'2024/04/24 13:53:55:093',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18561,'2024/04/24 13:53:55:095',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18562,'2024/04/24 13:53:55:116',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18563,'2024/04/24 13:53:55:118',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18564,'2024/04/24 13:53:55:139',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18565,'2024/04/24 13:53:55:142',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18566,'2024/04/24 13:53:55:162',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18567,'2024/04/24 13:53:55:165',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18568,'2024/04/24 13:53:55:186',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18569,'2024/04/24 13:53:55:188',23,0,0,0,0,0,0,-27,69,10465.136719,?,?,?,?,0.93,1
18570,'2024/04/24 13:53:55:205',23,0,0,0,0,0,0,-31,69,10465.136719,?,?,?,?,0.93,1
18571,'2024/04/24 13:53:55:209',23,0,0,0,0,0,0,-31,69,10465.136719,?,?,?,?,0.93,1
18572,'2024/04/24 13:53:55:211',23,0,0,0,0,0,0,-31,69,10465.136719,?,?,?,?,0.93,1
18573,'2024/04/24 13:53:55:225',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18574,'2024/04/24 13:53:55:232',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18575,'2024/04/24 13:53:55:234',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18576,'2024/04/24 13:53:55:255',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18577,'2024/04/24 13:53:55:257',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18578,'2024/04/24 13:53:55:279',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18579,'2024/04/24 13:53:55:281',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18580,'2024/04/24 13:53:55:302',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18581,'2024/04/24 13:53:55:305',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18582,'2024/04/24 13:53:55:305',23,0,0,0,0,0,0,-31,69,10465.136719,?,?,?,?,0.93,1
18583,'2024/04/24 13:53:55:325',23,0,0,0,0,0,0,-31,69,10465.136719,?,?,?,?,0.93,1
18584,'2024/04/24 13:53:55:325',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18585,'2024/04/24 13:53:55:327',23,0,0,0,0,0,0,-35,69,10465.136719,?,?,?,?,0.93,1
18586,'2024/04/24 13:53:55:345',23,0,0,0,0,0,0,-37,69,10465.136719,?,?,?,?,0.93,1
18587,'2024/04/24 13:53:55:348',23,0,0,0,0,0,0,-37,69,10465.136719,?,?,?,?,0.93,1
18588,'2024/04/24 13:53:55:350',23,0,0,0,0,0,0,-37,69,10465.136719,?,?,?,?,0.93,1
18589,'2024/04/24 13:53:55:371',23,0,0,0,0,0,0,-37,69,10465.136719,?,?,?,?,0.93,1
18590,'2024/04/24 13:53:55:373',23,0,0,0,0,0,0,-37,69,10465.136719,?,?,?,?,0.93,1
18591,'2024/04/24 13:53:55:395',23,0,0,0,0,0,0,-37,69,10465.136719,?,?,?,?,0.93,1
18592,'2024/04/24 13:53:55:397',23,0,0,0,0,0,0,-37,69,10465.136719,?,?,?,?,0.93,1
18593,'2024/04/24 13:53:55:405',23,0,0,0,0,0,0,-43,69,10465.136719,?,?,?,?,0.93,1
18594,'2024/04/24 13:53:55:418',23,0,0,0,0,0,0,-43,69,10465.136719,?,?,?,?,0.93,1
18595,'2024/04/24 13:53:55:420',23,0,0,0,0,0,0,-43,69,10465.136719,?,?,?,?,0.93,1
18596,'2024/04/24 13:53:55:425',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18597,'2024/04/24 13:53:55:441',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18598,'2024/04/24 13:53:55:443',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18599,'2024/04/24 13:53:55:445',23,0,0,0,0,0,0,-59,69,10465.136719,?,?,?,?,0.93,1
18600,'2024/04/24 13:53:55:466',23,0,0,0,0,0,0,-59,69,10465.136719,?,?,?,?,0.93,1
18601,'2024/04/24 13:53:55:467',23,0,0,0,0,0,0,-59,69,10465.136719,?,?,?,?,0.93,1
18602,'2024/04/24 13:53:55:488',23,0,0,0,0,0,0,-59,69,10465.136719,?,?,?,?,0.93,1
18603,'2024/04/24 13:53:55:489',23,0,0,0,0,0,0,-59,69,10465.136719,?,?,?,?,0.93,1
18604,'2024/04/24 13:53:55:505',23,0,0,0,0,0,0,-67,69,10465.136719,?,?,?,?,0.93,1
18605,'2024/04/24 13:53:55:511',23,0,0,0,0,0,0,-67,69,10465.136719,?,?,?,?,0.93,1
18606,'2024/04/24 13:53:55:513',23,0,0,0,0,0,0,-67,69,10465.136719,?,?,?,?,0.93,1
18607,'2024/04/24 13:53:55:525',23,0,0,0,0,0,0,-63,69,10465.136719,?,?,?,?,0.93,1
18608,'2024/04/24 13:53:55:534',23,0,0,0,0,0,0,-63,69,10465.136719,?,?,?,?,0.93,1
18609,'2024/04/24 13:53:55:536',23,0,0,0,0,0,0,-63,69,10465.136719,?,?,?,?,0.93,1
18610,'2024/04/24 13:53:55:557',23,0,0,0,0,0,0,-63,69,10465.136719,?,?,?,?,0.93,1
18611,'2024/04/24 13:53:55:559',23,0,0,0,0,0,0,-63,69,10465.136719,?,?,?,?,0.93,1
18612,'2024/04/24 13:53:55:580',23,0,0,0,0,0,0,-63,69,10465.136719,?,?,?,?,0.93,1
18613,'2024/04/24 13:53:55:583',23,0,0,0,0,0,0,-63,69,10465.136719,?,?,?,?,0.93,1
18614,'2024/04/24 13:53:55:585',23,0,0,0,0,0,0,-44,69,10465.136719,?,?,?,?,0.93,1
18615,'2024/04/24 13:53:55:604',23,0,0,0,0,0,0,-44,69,10465.136719,?,?,?,?,0.93,1
18616,'2024/04/24 13:53:55:606',23,0,0,0,0,0,0,-44,69,10465.136719,?,?,?,?,0.93,1
18617,'2024/04/24 13:53:55:625',23,0,0,0,0,0,0,-50,69,10465.136719,?,?,?,?,0.93,1
18618,'2024/04/24 13:53:55:627',23,0,0,0,0,0,0,-50,69,10465.136719,?,?,?,?,0.93,1
18619,'2024/04/24 13:53:55:629',23,0,0,0,0,0,0,-50,69,10465.136719,?,?,?,?,0.93,1
18620,'2024/04/24 13:53:55:650',23,0,0,0,0,0,0,-50,69,10465.136719,?,?,?,?,0.93,1
18621,'2024/04/24 13:53:55:652',23,0,0,0,0,0,0,-50,69,10465.136719,?,?,?,?,0.93,1
18622,'2024/04/24 13:53:55:673',23,0,0,0,0,0,0,-50,69,10465.136719,?,?,?,?,0.93,1
18623,'2024/04/24 13:53:55:676',23,0,0,0,0,0,0,-50,69,10465.136719,?,?,?,?,0.93,1
18624,'2024/04/24 13:53:55:685',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18625,'2024/04/24 13:53:55:696',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18626,'2024/04/24 13:53:55:698',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18627,'2024/04/24 13:53:55:720',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18628,'2024/04/24 13:53:55:723',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18629,'2024/04/24 13:53:55:743',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18630,'2024/04/24 13:53:55:745',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18631,'2024/04/24 13:53:55:766',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18632,'2024/04/24 13:53:55:769',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18633,'2024/04/24 13:53:55:789',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18634,'2024/04/24 13:53:55:791',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18635,'2024/04/24 13:53:55:813',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18636,'2024/04/24 13:53:55:815',23,0,0,0,0,0,0,-52,69,10465.136719,?,?,?,?,0.93,1
18637,'2024/04/24 13:53:55:825',23,0,0,0,0,0,0,-56,69,10465.136719,?,?,?,?,0.93,1
18638,'2024/04/24 13:53:55:836',23,0,0,0,0,0,0,-56,69,10465.136719,?,?,?,?,0.93,1
18639,'2024/04/24 13:53:55:839',23,0,0,0,0,0,0,-56,69,10465.136719,?,?,?,?,0.93,1
18640,'2024/04/24 13:53:55:859',23,0,0,0,0,0,0,-56,69,10465.136719,?,?,?,?,0.93,1
18641,'2024/04/24 13:53:55:861',23,0,0,0,0,0,0,-56,69,10465.136719,?,?,?,?,0.93,1
18642,'2024/04/24 13:53:55:865',23,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.93,1
18643,'2024/04/24 13:53:55:883',23,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.93,1
18644,'2024/04/24 13:53:55:886',23,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.93,1
18645,'2024/04/24 13:53:55:905',23,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.93,1
18646,'2024/04/24 13:53:55:908',23,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.93,1
18647,'2024/04/24 13:53:55:929',23,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.93,1
18648,'2024/04/24 13:53:55:931',23,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.93,1
18649,'2024/04/24 13:53:55:952',23,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.93,1
18650,'2024/04/24 13:53:55:955',23,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.93,1
18651,'2024/04/24 13:53:55:965',23,0,0,0,0,0,0,-62,69,10465.136719,?,?,?,?,0.93,1
18652,'2024/04/24 13:53:55:975',23,0,0,0,0,0,0,-62,69,10465.136719,?,?,?,?,0.93,1
18653,'2024/04/24 13:53:55:978',23,0,0,0,0,0,0,-62,69,10465.136719,?,?,?,?,0.93,1
18654,'2024/04/24 13:53:55:985',23,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.93,1
18655,'2024/04/24 13:53:55:998',23,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.93,1
18656,'2024/04/24 13:53:56:001',23,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.93,1
18657,'2024/04/24 13:53:56:005',23,0,0,0,0,0,0,-68,69,10465.136719,?,?,?,?,0.93,1
18658,'2024/04/24 13:53:56:022',23,0,0,0,0,0,0,-68,69,10465.136719,?,?,?,?,0.93,1
18659,'2024/04/24 13:53:56:024',23,0,0,0,0,0,0,-68,69,10465.136719,?,?,?,?,0.93,1
18660,'2024/04/24 13:53:56:025',23,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.93,1
18661,'2024/04/24 13:53:56:045',23,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.93,1
18662,'2024/04/24 13:53:56:047',23,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.93,1
18663,'2024/04/24 13:53:56:065',23,0,0,0,0,0,0,-42,69,10465.136719,?,?,?,?,0.93,1
18664,'2024/04/24 13:53:56:068',23,0,0,0,0,0,0,-42,69,10465.136719,?,?,?,?,0.93,1
18665,'2024/04/24 13:53:56:070',23,0,0,0,0,0,0,-42,69,10465.136719,?,?,?,?,0.93,1
18666,'2024/04/24 13:53:56:091',23,0,0,0,0,0,0,-42,69,10465.136719,?,?,?,?,0.93,1
18667,'2024/04/24 13:53:56:093',23,0,0,0,0,0,0,-42,69,10465.136719,?,?,?,?,0.93,1
18668,'2024/04/24 13:53:56:105',23,0,0,0,0,0,0,-50,69,10465.136719,?,?,?,?,0.93,1
18669,'2024/04/24 13:53:56:114',23,0,0,0,0,0,0,-50,69,10465.136719,?,?,?,?,0.93,1
18670,'2024/04/24 13:53:56:116',23,0,0,0,0,0,0,-50,69,10465.136719,?,?,?,?,0.93,1
18671,'2024/04/24 13:53:56:125',23,0,0,0,0,0,0,-58,69,10465.136719,?,?,?,?,0.93,1
18672,'2024/04/24 13:53:56:138',23,0,0,0,0,0,0,-58,69,10465.136719,?,?,?,?,0.93,1
18673,'2024/04/24 13:53:56:140',23,0,0,0,0,0,0,-58,69,10465.136719,?,?,?,?,0.93,1
18674,'2024/04/24 13:53:56:145',23,0,0,0,0,0,0,-62,69,10465.136719,?,?,?,?,0.93,1
18675,'2024/04/24 13:54:07:465',24,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.51,2
18676,'2024/04/24 13:54:07:469',24,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.51,2
18677,'2024/04/24 13:54:07:471',24,0,0,0,0,0,0,-60,69,10465.136719,?,?,?,?,0.51,2
18678,'2024/04/24 13:54:07:485',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18679,'2024/04/24 13:54:07:492',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18680,'2024/04/24 13:54:07:494',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18681,'2024/04/24 13:54:07:505',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18682,'2024/04/24 13:54:07:515',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18683,'2024/04/24 13:54:07:518',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18684,'2024/04/24 13:54:07:525',24,0,0,0,0,0,0,-61,69,10465.136719,?,?,?,?,0.51,2
18685,'2024/04/24 13:54:07:538',24,0,0,0,0,0,0,-61,69,10465.136719,?,?,?,?,0.51,2
18686,'2024/04/24 13:54:07:541',24,0,0,0,0,0,0,-61,69,10465.136719,?,?,?,?,0.51,2
18687,'2024/04/24 13:54:07:545',24,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.51,2
18688,'2024/04/24 13:54:07:562',24,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.51,2
18689,'2024/04/24 13:54:07:564',24,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.51,2
18690,'2024/04/24 13:54:07:565',24,0,0,0,0,0,0,-56,69,10465.136719,?,?,?,?,0.51,2
18691,'2024/04/24 13:54:07:585',24,0,0,0,0,0,0,-56,69,10465.136719,?,?,?,?,0.51,2
18692,'2024/04/24 13:54:07:585',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18693,'2024/04/24 13:54:07:587',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18694,'2024/04/24 13:54:07:605',24,0,0,0,0,0,0,-70,69,10465.136719,?,?,?,?,0.51,2
18695,'2024/04/24 13:54:07:608',24,0,0,0,0,0,0,-70,69,10465.136719,?,?,?,?,0.51,2
18696,'2024/04/24 13:54:07:610',24,0,0,0,0,0,0,-70,69,10465.136719,?,?,?,?,0.51,2
18697,'2024/04/24 13:54:07:625',24,0,0,0,0,0,0,-61,69,10465.136719,?,?,?,?,0.51,2
18698,'2024/04/24 13:54:07:631',24,0,0,0,0,0,0,-61,69,10465.136719,?,?,?,?,0.51,2
18699,'2024/04/24 13:54:07:633',24,0,0,0,0,0,0,-61,69,10465.136719,?,?,?,?,0.51,2
18700,'2024/04/24 13:54:07:645',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18701,'2024/04/24 13:54:07:655',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18702,'2024/04/24 13:54:07:657',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18703,'2024/04/24 13:54:07:665',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18704,'2024/04/24 13:54:07:678',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18705,'2024/04/24 13:54:07:680',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18706,'2024/04/24 13:54:07:686',24,0,0,0,0,0,0,-72,69,10465.136719,?,?,?,?,0.51,2
18707,'2024/04/24 13:54:07:701',24,0,0,0,0,0,0,-72,69,10465.136719,?,?,?,?,0.51,2
18708,'2024/04/24 13:54:07:703',24,0,0,0,0,0,0,-72,69,10465.136719,?,?,?,?,0.51,2
18709,'2024/04/24 13:54:07:705',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18710,'2024/04/24 13:54:07:724',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18711,'2024/04/24 13:54:07:727',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18712,'2024/04/24 13:54:07:745',24,0,0,0,0,0,0,-75,69,10465.136719,?,?,?,?,0.51,2
18713,'2024/04/24 13:54:07:748',24,0,0,0,0,0,0,-75,69,10465.136719,?,?,?,?,0.51,2
18714,'2024/04/24 13:54:07:749',24,0,0,0,0,0,0,-75,69,10465.136719,?,?,?,?,0.51,2
18715,'2024/04/24 13:54:07:771',24,0,0,0,0,0,0,-75,69,10465.136719,?,?,?,?,0.51,2
18716,'2024/04/24 13:54:07:773',24,0,0,0,0,0,0,-75,69,10465.136719,?,?,?,?,0.51,2
18717,'2024/04/24 13:54:07:785',24,0,0,0,0,0,0,-69,69,10465.136719,?,?,?,?,0.51,2
18718,'2024/04/24 13:54:07:794',24,0,0,0,0,0,0,-69,69,10465.136719,?,?,?,?,0.51,2
18719,'2024/04/24 13:54:07:796',24,0,0,0,0,0,0,-69,69,10465.136719,?,?,?,?,0.51,2
18720,'2024/04/24 13:54:07:805',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18721,'2024/04/24 13:54:07:817',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18722,'2024/04/24 13:54:07:819',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18723,'2024/04/24 13:54:07:841',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18724,'2024/04/24 13:54:07:843',24,0,0,0,0,0,0,-74,69,10465.136719,?,?,?,?,0.51,2
18725,'2024/04/24 13:54:07:845',24,0,0,0,0,0,0,-62,69,10465.136719,?,?,?,?,0.51,2
18726,'2024/04/24 13:54:07:864',24,0,0,0,0,0,0,-62,69,10465.136719,?,?,?,?,0.51,2
18727,'2024/04/24 13:54:07:865',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18728,'2024/04/24 13:54:07:867',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18729,'2024/04/24 13:54:07:885',24,0,0,0,0,0,0,-67,69,10465.136719,?,?,?,?,0.51,2
18730,'2024/04/24 13:54:07:887',24,0,0,0,0,0,0,-67,69,10465.136719,?,?,?,?,0.51,2
18731,'2024/04/24 13:54:07:889',24,0,0,0,0,0,0,-67,69,10465.136719,?,?,?,?,0.51,2
18732,'2024/04/24 13:54:07:910',24,0,0,0,0,0,0,-67,69,10465.136719,?,?,?,?,0.51,2
18733,'2024/04/24 13:54:07:912',24,0,0,0,0,0,0,-67,69,10465.136719,?,?,?,?,0.51,2
18734,'2024/04/24 13:54:07:925',24,0,0,0,0,0,0,-61,69,10465.136719,?,?,?,?,0.51,2
18735,'2024/04/24 13:54:07:933',24,0,0,0,0,0,0,-61,69,10465.136719,?,?,?,?,0.51,2
18736,'2024/04/24 13:54:07:935',24,0,0,0,0,0,0,-61,69,10465.136719,?,?,?,?,0.51,2
18737,'2024/04/24 13:54:07:945',24,0,0,0,0,0,0,-58,69,10465.136719,?,?,?,?,0.51,2
18738,'2024/04/24 13:54:07:957',24,0,0,0,0,0,0,-58,69,10465.136719,?,?,?,?,0.51,2
18739,'2024/04/24 13:54:07:958',24,0,0,0,0,0,0,-58,69,10465.136719,?,?,?,?,0.51,2
18740,'2024/04/24 13:54:07:965',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18741,'2024/04/24 13:54:07:980',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18742,'2024/04/24 13:54:07:982',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18743,'2024/04/24 13:54:08:003',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18744,'2024/04/24 13:54:08:005',24,0,0,0,0,0,0,-62,69,10465.136719,?,?,?,?,0.51,2
18745,'2024/04/24 13:54:08:005',24,0,0,0,0,0,0,-62,69,10465.136719,?,?,?,?,0.51,2
18746,'2024/04/24 13:54:08:025',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18747,'2024/04/24 13:54:08:026',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18748,'2024/04/24 13:54:08:029',24,0,0,0,0,0,0,-66,69,10465.136719,?,?,?,?,0.51,2
18749,'2024/04/24 13:54:08:045',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18750,'2024/04/24 13:54:08:049',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18751,'2024/04/24 13:54:08:051',24,0,0,0,0,0,0,-64,69,10465.136719,?,?,?,?,0.51,2
18752,'2024/04/24 13:54:08:065',24,0,0,0,0,0,0,-70,69,10465.136719,?,?,?,?,0.51,2
18753,'2024/04/24 13:54:08:072',24,0,0,0,0,0,0,-70,69,10465.136719,?,?,?,?,0.51,2
18754,'2024/04/24 13:54:08:074',24,0,0,0,0,0,0,-70,69,10465.136719,?,?,?,?,0.51,2
18755,'2024/04/24 13:54:08:085',24,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.51,2
18756,'2024/04/24 13:54:08:096',24,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.51,2
18757,'2024/04/24 13:54:08:098',24,0,0,0,0,0,0,-65,69,10465.136719,?,?,?,?,0.51,2
18758,'2024/04/24 13:54:08:105',24,0,0,0,0,0,0,-58,69,10465.136719,?,?,?,?,0.51,2
18759,'2024/04/24 13:54:08:119',24,0,0,0,0,0,0,-58,69,10465.136719,?,?,?,?,0.51,2
18760,'2024/04/24 13:54:08:121',24,0,0,0,0,0,0,-58,69,10465.136719,?,?,?,?,0.51,2
18761,'2024/04/24 13:54:08:125',24,0,0,0,0,0,0,-72,69,10465.136719,?,?,?,?,0.51,2
18762,'2024/04/24 13:54:08:142',24,0,0,0,0,0,0,-72,69,10465.136719,?,?,?,?,0.51,2
